,price
3376,499.0
3377,120.0
3378,1199.0
3380,301.0
3382,301.0
3383,902.0
3386,171.0
3387,161.0
3388,683.0
3390,1100.0
3391,779.0
3392,401.0
3394,461.0
3395,150.0
3396,400.0
3398,499.0
3402,734.0
3403,598.0
3404,348.0
3408,75.0
3411,85.0
3412,201.0
3413,451.0
3418,499.0
3421,526.0
3422,161.0
3423,348.0
3424,102.0
3427,1001.0
3428,430.0
3429,348.0
3431,280.0
3432,301.0
3435,167.0
3436,55.0
3437,154.0
3438,249.0
3439,58.0
3441,79.0
3443,1195.0
3444,181.0
3445,401.0
3446,202.0
3448,96.0
3449,854.0
3450,99.0
3451,199.0
3452,229.0
3453,109.0
3454,120.0
3456,219.0
3457,198.0
3459,161.0
3460,690.0
3461,1001.0
3462,250.0
3464,649.0
3465,1199.0
3466,99.0
3468,499.0
3469,120.0
3470,184.0
3471,342.0
3472,109.0
3473,147.0
3474,888.0
3475,499.0
3476,301.0
3477,301.0
3478,198.0
3479,257.0
3480,96.0
3481,499.0
3482,181.0
3484,171.0
3489,1199.0
3490,273.0
3494,161.0
3495,683.0
3496,1195.0
3497,273.0
3498,1000.0
3499,246.0
3501,751.0
3502,301.0
3503,301.0
3504,1001.0
3505,219.0
3506,1267.0
3508,188.0
3511,171.0
3513,222.0
3514,301.0
3515,325.0
3516,240.0
3517,250.0
3518,500.0
3522,401.0
3523,499.0
3524,79.0
3526,198.0
3527,126.0
3528,161.0
3529,151.0
3530,58.0
3532,360.0
3533,120.0
3535,700.0
3537,219.0
3538,301.0
3540,150.0
3544,181.0
3547,1000.0
3548,400.0
3550,280.0
3552,1199.0
3553,208.0
3562,301.0
3565,277.0
3566,120.0
3570,201.0
3571,68.0
3573,249.0
3574,471.0
3575,75.0
3581,96.0
3583,651.0
3585,680.0
3586,168.0
3587,126.0
3589,184.0
3590,184.0
3591,65.0
3592,301.0
3595,126.0
3596,751.0
3599,301.0
3601,729.0
3602,901.0
3606,321.0
3607,202.0
3608,400.0
3609,683.0
3610,201.0
3612,649.0
3615,601.0
3616,164.0
3619,601.0
3620,949.0
3621,106.0
3622,249.0
3623,171.0
3625,301.0
3626,1130.0
3630,400.0
3632,1001.0
3634,1025.0
3635,242.0
3636,307.0
3637,99.0
3639,201.0
3642,1025.0
3644,700.0
3646,849.0
3647,499.0
3648,260.0
3650,1199.0
3652,301.0
3653,400.0
3657,249.0
3659,400.0
3661,161.0
3662,109.0
3663,451.0
3665,236.0
3667,249.0
3669,280.0
3670,181.0
3671,444.0
3672,239.0
3674,161.0
3677,242.0
3678,240.0
3683,201.0
3684,902.0
3685,301.0
3686,697.0
3687,348.0
3688,79.0
3690,82.0
3691,1025.0
3692,601.0
3693,551.0
3697,274.0
3698,417.0
3699,499.0
3700,700.0
3701,902.0
3702,161.0
3704,260.0
3706,92.0
3708,984.0
3709,348.0
3710,181.0
3714,181.0
3719,280.0
3721,683.0
3722,1199.0
3725,96.0
3727,902.0
3730,488.0
3731,499.0
3732,550.0
3734,348.0
3740,201.0
3741,1000.0
3743,184.0
3744,301.0
3745,700.0
3746,201.0
3747,1048.0
3748,1199.0
3749,444.0
3755,195.0
3756,304.0
3757,499.0
3759,250.0
3761,700.0
3762,195.0
3763,699.0
3765,99.0
3766,181.0
3767,700.0
3768,1025.0
3770,240.0
3773,683.0
3774,1199.0
3775,1195.0
3777,423.0
3779,249.0
3780,201.0
3781,400.0
3782,1025.0
3783,120.0
3785,499.0
3787,61.0
3788,226.0
3792,249.0
3793,854.0
3795,1001.0
3797,685.0
3798,239.0
3800,205.0
3801,212.0
3802,1001.0
3804,649.0
3805,417.0
3806,799.0
3809,161.0
3810,478.0
3811,495.0
3812,249.0
3813,751.0
3814,349.0
3815,1027.0
3817,750.0
3818,294.0
3820,201.0
3821,970.0
3822,499.0
3823,379.0
3827,301.0
3828,51.0
3833,280.0
3836,195.0
3838,151.0
3840,321.0
3841,99.0
3842,79.0
3843,164.0
3845,342.0
3846,348.0
3848,225.0
3854,550.0
3855,349.0
3856,120.0
3860,280.0
3861,700.0
3862,449.0
3865,191.0
3866,188.0
3867,277.0
3870,102.0
3871,150.0
3872,1025.0
3873,205.0
3876,201.0
3877,301.0
3879,400.0
3883,301.0
3885,710.0
3889,389.0
3890,348.0
3891,321.0
3892,201.0
3893,799.0
3895,150.0
3896,476.0
3898,850.0
3899,249.0
3901,219.0
3902,249.0
3903,751.0
3904,270.0
3905,201.0
3906,301.0
3907,222.0
3909,849.0
3910,700.0
3912,377.0
3913,181.0
3916,307.0
3918,239.0
3920,239.0
3924,339.0
3925,410.0
3927,201.0
3931,192.0
3932,976.0
3934,697.0
3935,669.0
3936,161.0
3937,801.0
3942,1027.0
3943,147.0
3944,301.0
3945,499.0
3946,147.0
3947,401.0
3951,1199.0
3952,150.0
3953,201.0
3955,400.0
3956,150.0
3958,85.0
3959,301.0
3960,68.0
3962,99.0
3963,799.0
3970,1000.0
3972,201.0
3974,314.0
3975,150.0
3976,99.0
3982,499.0
3984,1099.0
3985,400.0
3986,201.0
3991,421.0
3992,126.0
3993,400.0
3997,581.0
4004,201.0
4005,256.0
4006,550.0
4008,249.0
4009,348.0
4010,184.0
4013,301.0
4014,420.0
4015,201.0
4016,229.0
4017,799.0
4018,140.0
4020,301.0
4021,89.0
4023,401.0
4025,441.0
4027,219.0
4029,201.0
4030,348.0
4031,199.0
4032,683.0
4033,246.0
4036,219.0
4038,451.0
4039,400.0
4040,611.0
4041,181.0
4042,902.0
4044,191.0
4045,400.0
4046,143.0
4048,411.0
4053,130.0
4054,499.0
4055,970.0
4056,79.0
4058,201.0
4062,130.0
4063,151.0
4064,421.0
4065,130.0
4066,649.0
4069,369.0
4071,249.0
4073,120.0
4075,799.0
4077,400.0
4078,99.0
4079,249.0
4083,150.0
4084,201.0
4085,1161.0
4086,820.0
4090,201.0
4091,301.0
4093,222.0
4094,601.0
4095,120.0
4096,89.0
4102,400.0
4103,499.0
4104,301.0
4105,150.0
4106,301.0
4107,700.0
4108,161.0
4109,499.0
4110,901.0
4111,888.0
4112,151.0
4116,167.0
4117,799.0
4118,126.0
4120,601.0
4121,301.0
4123,301.0
4124,902.0
4126,89.0
4127,550.0
4131,181.0
4135,673.0
4136,150.0
4137,201.0
4138,1250.0
4139,79.0
4140,290.0
4142,1025.0
4143,120.0
4145,157.0
4147,143.0
4148,171.0
4149,249.0
4151,208.0
4152,400.0
4154,191.0
4155,683.0
4156,540.0
4157,191.0
4158,342.0
4160,229.0
4161,109.0
4162,198.0
4163,150.0
4164,1001.0
4167,249.0
4169,750.0
4173,219.0
4174,348.0
4177,222.0
4179,290.0
4181,338.0
4182,158.0
4184,799.0
4185,86.0
4187,48.0
4188,126.0
4190,201.0
4191,649.0
4194,401.0
4200,174.0
4203,1069.0
4204,246.0
4206,130.0
4208,514.0
4209,751.0
4210,191.0
4211,338.0
4213,615.0
4215,550.0
4216,902.0
4220,645.0
4221,116.0
4222,249.0
4224,287.0
4225,500.0
4232,1001.0
4235,301.0
4236,181.0
4238,348.0
4240,499.0
4241,949.0
4243,902.0
4245,191.0
4246,601.0
4251,1199.0
4252,379.0
4254,249.0
4256,280.0
4257,400.0
4258,229.0
4259,250.0
4260,1001.0
4261,277.0
4262,331.0
4263,348.0
4264,400.0
4265,400.0
4266,700.0
4267,389.0
4268,365.0
4269,628.0
4270,389.0
4272,150.0
4273,151.0
4274,150.0
4275,479.0
4276,201.0
4277,249.0
4278,61.0
4282,417.0
4286,201.0
4287,205.0
4290,1199.0
4293,178.0
4294,232.0
4295,151.0
4296,273.0
4297,1025.0
4298,499.0
4301,130.0
4304,451.0
4305,201.0
4306,499.0
4307,505.0
4308,551.0
4309,130.0
4311,400.0
4312,849.0
4314,82.0
4315,191.0
4319,389.0
4320,232.0
4323,294.0
4324,301.0
4325,208.0
4326,449.0
4327,85.0
4329,1001.0
4330,130.0
4331,201.0
4333,195.0
4334,109.0
4337,219.0
4339,205.0
4340,226.0
4341,89.0
4342,785.0
4343,79.0
4344,669.0
4345,290.0
4347,499.0
4349,92.0
4350,1199.0
4351,171.0
4352,1199.0
4353,451.0
4355,133.0
4356,788.0
4357,191.0
4358,700.0
4361,348.0
4363,277.0
4365,260.0
4366,390.0
4367,260.0
4370,801.0
4371,1010.0
4372,201.0
4375,68.0
4376,151.0
4378,199.0
4379,301.0
4380,161.0
4383,1001.0
4384,79.0
4385,1001.0
4386,55.0
4387,301.0
4389,48.0
4392,499.0
4393,181.0
4395,301.0
4398,270.0
4399,301.0
4401,249.0
4408,240.0
4411,499.0
4414,249.0
4415,499.0
4416,307.0
4417,1199.0
4418,451.0
4420,99.0
4421,400.0
4422,201.0
4423,348.0
4424,348.0
4425,273.0
4426,208.0
4428,499.0
4430,290.0
4431,181.0
4433,249.0
4435,411.0
4436,500.0
4439,99.0
4440,150.0
4441,85.0
4443,150.0
4445,1000.0
4447,751.0
4449,120.0
4450,683.0
4453,178.0
4455,390.0
4457,120.0
4459,560.0
4464,1168.0
4465,512.0
4466,516.0
4468,181.0
4469,215.0
4470,99.0
4473,126.0
4475,301.0
4476,342.0
4477,167.0
4479,799.0
4482,191.0
4484,199.0
4486,198.0
4489,120.0
4490,249.0
4493,75.0
4494,850.0
4496,301.0
4497,1001.0
4498,120.0
4501,89.0
4502,397.0
4508,301.0
4509,45.0
4512,161.0
4513,301.0
4515,400.0
4517,348.0
4520,1025.0
4523,881.0
4528,308.0
4530,181.0
4532,201.0
4534,150.0
4536,116.0
4537,1199.0
4542,301.0
4543,198.0
4544,751.0
4545,171.0
4551,799.0
4552,550.0
4554,201.0
4557,1250.0
4558,222.0
4561,1000.0
4562,401.0
4565,1178.0
4568,1100.0
4569,68.0
4570,673.0
4571,65.0
4573,249.0
4575,400.0
4577,150.0
4581,201.0
4582,270.0
4583,150.0
4584,1001.0
4586,301.0
4590,181.0
4595,120.0
4600,599.0
4601,601.0
4602,540.0
4603,157.0
4604,499.0
4607,89.0
4608,1001.0
4609,1250.0
4612,1001.0
4613,601.0
4614,89.0
4615,451.0
4617,195.0
4619,488.0
4620,349.0
4621,441.0
4622,973.0
4623,51.0
4624,601.0
4625,249.0
4626,400.0
4629,89.0
4631,201.0
4632,451.0
4635,1171.0
4636,331.0
4637,249.0
4639,850.0
4641,1001.0
4642,499.0
4645,123.0
4648,401.0
4649,799.0
4650,219.0
4651,342.0
4653,854.0
4654,699.0
4656,1001.0
4657,249.0
4660,294.0
4662,949.0
4663,199.0
4665,250.0
4666,751.0
4668,1001.0
4670,451.0
4672,181.0
4673,140.0
4674,130.0
4675,751.0
4676,400.0
4677,301.0
4679,376.0
4681,301.0
4682,854.0
4683,99.0
4684,973.0
4685,208.0
4686,161.0
4687,799.0
4688,44.0
4694,48.0
4695,143.0
4697,1199.0
4698,151.0
4699,854.0
4701,55.0
4703,130.0
4704,400.0
4706,161.0
4708,425.0
4710,249.0
4711,499.0
4715,181.0
4716,199.0
4718,499.0
4719,219.0
4721,151.0
4722,301.0
4723,659.0
4724,348.0
4726,1195.0
4727,1048.0
4729,365.0
4730,400.0
4731,850.0
4732,349.0
4733,799.0
4736,799.0
4738,85.0
4746,352.0
4752,137.0
4753,301.0
4754,222.0
4755,649.0
4756,147.0
4758,212.0
4759,301.0
4760,400.0
4761,301.0
4763,526.0
4764,404.0
4765,79.0
4766,683.0
4767,96.0
4768,161.0
4770,201.0
4771,38.0
4775,499.0
4777,850.0
4779,601.0
4780,201.0
4781,400.0
4783,201.0
4784,700.0
4790,1025.0
4791,512.0
4792,499.0
4794,120.0
4796,79.0
4797,1001.0
4799,219.0
4802,89.0
4803,1140.0
4805,205.0
4808,451.0
4809,649.0
4812,201.0
4813,401.0
4814,478.0
4815,601.0
4816,499.0
4819,297.0
4821,1195.0
4824,191.0
4827,150.0
4829,1001.0
4832,223.0
4835,598.0
4837,1027.0
4838,348.0
4839,150.0
4840,700.0
4841,348.0
4842,499.0
4843,212.0
4845,201.0
4852,349.0
4855,801.0
4858,959.0
4861,109.0
4862,1001.0
4864,99.0
4865,120.0
4867,219.0
4869,1199.0
4871,301.0
4873,249.0
4875,499.0
4876,301.0
4877,400.0
4878,499.0
4879,700.0
4880,451.0
4882,1001.0
4884,348.0
4886,1199.0
4887,150.0
4888,1199.0
4889,499.0
4894,550.0
4895,301.0
4896,249.0
4898,75.0
4899,79.0
4900,801.0
4903,68.0
4904,1264.0
4905,311.0
4906,710.0
4908,92.0
4911,301.0
4912,1140.0
4913,610.0
4914,130.0
4916,500.0
4917,499.0
4921,301.0
4924,946.0
4925,201.0
4928,150.0
4929,550.0
4930,551.0
4931,249.0
4932,168.0
4933,246.0
4934,401.0
4935,1001.0
4936,649.0
4940,451.0
4943,447.0
4944,250.0
4946,212.0
4948,270.0
4950,201.0
4951,598.0
4953,410.0
4955,181.0
4956,249.0
4958,308.0
4961,441.0
4962,1195.0
4963,548.0
4964,249.0
4965,459.0
4967,229.0
4968,587.0
4970,499.0
4971,140.0
4973,250.0
4974,199.0
4975,413.0
4978,1199.0
4979,1199.0
4983,497.0
4984,348.0
4986,1025.0
4988,1195.0
4990,799.0
4991,281.0
4992,499.0
4994,348.0
4995,1001.0
4997,249.0
4998,75.0
4999,120.0
5000,130.0
5002,99.0
5008,400.0
5010,338.0
5014,229.0
5015,1195.0
5016,902.0
5018,599.0
5020,199.0
5022,1025.0
5023,1001.0
5024,99.0
5025,478.0
5026,700.0
5028,249.0
5029,294.0
5030,342.0
5031,89.0
5033,68.0
5034,700.0
5036,113.0
5040,799.0
5042,257.0
5043,150.0
5044,239.0
5045,1001.0
5046,151.0
5048,273.0
5050,400.0
5052,1199.0
5053,400.0
5055,512.0
5056,1199.0
5057,96.0
5058,1001.0
5059,250.0
5060,550.0
5062,150.0
5064,120.0
5065,151.0
5066,181.0
5067,178.0
5069,140.0
5070,99.0
5071,550.0
5072,249.0
5073,1001.0
5074,785.0
5078,171.0
5081,601.0
5082,449.0
5083,430.0
5085,113.0
5086,82.0
5087,441.0
5088,181.0
5091,140.0
5092,99.0
5093,110.0
5094,120.0
5095,99.0
5097,150.0
5098,99.0
5100,591.0
5102,199.0
5103,1199.0
5104,400.0
5106,1199.0
5108,140.0
5109,242.0
5110,260.0
5111,34.0
5113,438.0
5115,400.0
5116,400.0
5117,601.0
5119,700.0
5121,249.0
5123,744.0
5124,301.0
5125,410.0
5126,201.0
5127,301.0
5128,854.0
5131,181.0
5133,249.0
5134,239.0
5136,451.0
5137,1001.0
5138,304.0
5141,521.0
5143,161.0
5144,751.0
5145,301.0
5147,601.0
5148,1199.0
5149,150.0
5150,499.0
5154,683.0
5155,106.0
5159,401.0
5161,150.0
5162,301.0
5163,854.0
5165,181.0
5167,789.0
5168,349.0
5170,1052.0
5171,499.0
5172,301.0
5173,345.0
5177,649.0
5181,799.0
5182,281.0
5184,349.0
5185,442.0
5186,799.0
5188,485.0
5189,120.0
5191,499.0
5192,699.0
5193,109.0
5194,1001.0
5195,499.0
5197,455.0
5198,867.0
5199,130.0
5201,499.0
5202,1000.0
5203,444.0
5205,301.0
5206,99.0
5208,837.0
5210,201.0
5211,301.0
5212,324.0
5213,1093.0
5214,174.0
5215,249.0
5218,400.0
5221,201.0
5222,649.0
5223,717.0
5227,164.0
5228,198.0
5229,499.0
5230,956.0
5231,799.0
5234,751.0
5235,198.0
5236,120.0
5239,902.0
5240,178.0
5242,201.0
5243,799.0
5247,345.0
5249,199.0
5250,301.0
5251,500.0
5252,99.0
5253,99.0
5254,700.0
5256,301.0
5257,201.0
5259,318.0
5260,301.0
5262,150.0
5264,89.0
5265,150.0
5266,376.0
5269,72.0
5270,229.0
5271,75.0
5273,99.0
5276,199.0
5277,1195.0
5279,901.0
5280,311.0
5281,256.0
5283,301.0
5284,451.0
5286,137.0
5288,249.0
5290,150.0
5291,700.0
5293,201.0
5294,120.0
5295,188.0
5297,288.0
5299,475.0
5300,99.0
5301,649.0
5302,79.0
5304,785.0
5306,61.0
5307,133.0
5308,990.0
5309,430.0
5311,321.0
5312,449.0
5313,249.0
5315,150.0
5318,1001.0
5319,348.0
5320,161.0
5321,301.0
5323,1141.0
5325,451.0
5326,120.0
5327,379.0
5328,1001.0
5329,249.0
5331,751.0
5332,567.0
5333,451.0
5334,301.0
5335,799.0
5337,181.0
5338,321.0
5339,106.0
5340,1096.0
5341,949.0
5342,349.0
5343,854.0
5344,290.0
5345,901.0
5346,239.0
5347,1001.0
5349,685.0
5350,601.0
5352,850.0
5353,150.0
5354,427.0
5356,301.0
5357,901.0
5358,199.0
5360,400.0
5362,1100.0
5364,401.0
5365,225.0
5366,305.0
5367,301.0
5369,249.0
5370,116.0
5371,499.0
5372,301.0
5374,249.0
5376,222.0
5379,550.0
5381,260.0
5384,102.0
5387,348.0
5389,201.0
5390,175.0
5392,751.0
5393,150.0
5394,599.0
5395,301.0
5396,79.0
5397,205.0
5399,700.0
5400,171.0
5401,161.0
5403,65.0
5404,400.0
5405,249.0
5406,280.0
5408,201.0
5409,400.0
5410,120.0
5412,601.0
5415,151.0
5418,601.0
5422,601.0
5424,482.0
5427,401.0
5429,280.0
5430,499.0
5431,161.0
5433,799.0
5434,1025.0
5435,449.0
5437,1025.0
5440,253.0
5441,348.0
5442,799.0
5443,929.0
5444,201.0
5445,1001.0
5446,215.0
5447,202.0
5448,130.0
5449,51.0
5450,1052.0
5451,301.0
5454,191.0
5455,34.0
5456,717.0
5457,201.0
5458,283.0
5459,601.0
5460,348.0
5462,184.0
5463,400.0
5465,266.0
5466,410.0
5467,1000.0
5468,499.0
5469,301.0
5473,601.0
5474,601.0
5475,1001.0
5476,154.0
5478,751.0
5481,1001.0
5483,799.0
5484,301.0
5485,116.0
5486,601.0
5487,202.0
5489,550.0
5493,301.0
5494,902.0
5495,120.0
5499,150.0
5500,301.0
5508,1264.0
5509,120.0
5511,140.0
5513,451.0
5514,328.0
5517,250.0
5518,1001.0
5523,1025.0
5524,400.0
5525,271.0
5527,499.0
5528,611.0
5531,301.0
5532,1001.0
5536,201.0
5537,249.0
5538,500.0
5539,301.0
5541,99.0
5542,400.0
5545,386.0
5546,150.0
5547,239.0
5548,301.0
5549,150.0
5550,99.0
5551,205.0
5553,499.0
5555,1000.0
5556,401.0
5557,120.0
5558,1000.0
5560,601.0
5562,854.0
5563,328.0
5564,854.0
5565,239.0
5566,1001.0
5567,120.0
5570,150.0
5572,598.0
5574,154.0
5576,61.0
5578,1100.0
5579,201.0
5580,99.0
5582,263.0
5583,150.0
5584,120.0
5586,99.0
5588,249.0
5590,449.0
5591,499.0
5592,410.0
5593,799.0
5594,239.0
5595,249.0
5597,700.0
5600,1001.0
5601,507.0
5602,150.0
5603,799.0
5605,68.0
5606,700.0
5607,120.0
5608,856.0
5609,150.0
5610,201.0
5611,65.0
5614,400.0
5615,120.0
5616,550.0
5617,601.0
5619,75.0
5620,99.0
5621,301.0
5624,301.0
5625,820.0
5626,301.0
5628,219.0
5629,499.0
5630,1000.0
5632,290.0
5633,109.0
5636,1195.0
5637,523.0
5639,1001.0
5641,250.0
5642,599.0
5644,649.0
5646,140.0
5647,799.0
5649,198.0
5650,348.0
5651,400.0
5652,249.0
5653,799.0
5654,150.0
5655,181.0
5659,550.0
5663,551.0
5665,116.0
5667,342.0
5669,229.0
5670,854.0
5671,301.0
5672,301.0
5674,349.0
5675,151.0
5676,400.0
5677,201.0
5679,260.0
5680,451.0
5683,232.0
5684,601.0
5685,359.0
5687,184.0
5689,167.0
5690,1001.0
5691,451.0
5692,601.0
5696,79.0
5698,99.0
5699,829.0
5700,359.0
5701,410.0
5702,304.0
5703,1199.0
5704,601.0
5705,201.0
5706,500.0
5707,178.0
5708,1001.0
5709,201.0
5710,99.0
5711,137.0
5712,683.0
5713,1025.0
5715,799.0
5716,137.0
5717,150.0
5718,89.0
5719,799.0
5721,799.0
5725,250.0
5726,449.0
5727,499.0
5729,1001.0
5731,548.0
5732,89.0
5733,1250.0
5734,134.0
5735,601.0
5736,120.0
5738,901.0
5740,471.0
5741,184.0
5742,601.0
5743,201.0
5744,601.0
5745,751.0
5746,79.0
5747,113.0
5749,342.0
5750,599.0
5751,601.0
5752,854.0
5754,68.0
5755,651.0
5756,201.0
5758,799.0
5760,1199.0
5761,400.0
5763,225.0
5764,499.0
5765,376.0
5766,768.0
5767,401.0
5769,546.0
5771,102.0
5772,601.0
5773,348.0
5775,499.0
5776,219.0
5777,601.0
5778,966.0
5783,339.0
5784,495.0
5785,89.0
5787,150.0
5788,249.0
5792,1001.0
5794,400.0
5795,400.0
5797,96.0
5798,700.0
5799,130.0
5800,201.0
5801,601.0
5805,486.0
5808,451.0
5809,75.0
5810,601.0
5814,181.0
5817,401.0
5819,270.0
5821,854.0
5824,799.0
5825,150.0
5828,239.0
5829,499.0
5830,359.0
5831,499.0
5832,120.0
5835,521.0
5836,201.0
5838,120.0
5840,55.0
5843,550.0
5845,902.0
5846,109.0
5850,499.0
5851,281.0
5852,499.0
5853,683.0
5856,785.0
5858,219.0
5859,348.0
5861,342.0
5863,130.0
5864,349.0
5867,301.0
5868,601.0
5870,599.0
5872,99.0
5873,150.0
5874,400.0
5875,301.0
5876,700.0
5877,201.0
5879,68.0
5880,55.0
5881,260.0
5882,850.0
5883,700.0
5885,301.0
5886,99.0
5888,751.0
5889,789.0
5890,331.0
5891,1001.0
5892,550.0
5893,499.0
5894,201.0
5895,599.0
5896,449.0
5897,799.0
5899,280.0
5901,150.0
5902,925.0
5903,301.0
5904,120.0
5909,133.0
5911,208.0
5912,208.0
5913,301.0
5914,379.0
5916,201.0
5918,1199.0
5919,1001.0
5920,348.0
5921,301.0
5922,601.0
5923,229.0
5924,321.0
5925,99.0
5928,826.0
5929,150.0
5931,779.0
5932,700.0
5934,99.0
5935,260.0
5936,902.0
5938,348.0
5939,154.0
5940,161.0
5941,68.0
5942,171.0
5943,171.0
5944,751.0
5945,449.0
5946,164.0
5947,250.0
5948,75.0
5949,616.0
5950,801.0
5951,601.0
5952,120.0
5954,199.0
5955,199.0
5956,342.0
5957,400.0
5959,499.0
5962,482.0
5963,427.0
5964,120.0
5966,181.0
5968,264.0
5969,1260.0
5971,349.0
5972,639.0
5974,500.0
5975,499.0
5978,451.0
5979,949.0
5980,444.0
5981,348.0
5982,301.0
5984,550.0
5985,338.0
5988,386.0
5990,751.0
5991,99.0
5992,1001.0
5994,219.0
5995,550.0
5996,277.0
5997,120.0
5999,789.0
6000,512.0
6001,410.0
6002,444.0
6003,301.0
6005,1001.0
6006,181.0
6007,1001.0
6009,400.0
6010,99.0
6012,401.0
6014,86.0
6015,685.0
6016,479.0
6017,449.0
6019,348.0
6020,247.0
6023,348.0
6025,550.0
6026,191.0
6027,509.0
6029,548.0
6030,1000.0
6031,499.0
6032,150.0
6033,89.0
6037,500.0
6039,502.0
6041,1199.0
6042,700.0
6043,1001.0
6045,932.0
6046,150.0
6047,68.0
6048,270.0
6049,1001.0
6050,801.0
6052,199.0
6053,249.0
6054,1001.0
6055,699.0
6057,601.0
6059,854.0
6060,1099.0
6062,1001.0
6063,219.0
6064,178.0
6065,400.0
6066,99.0
6069,973.0
6070,199.0
6071,902.0
6073,85.0
6075,799.0
6077,760.0
6079,348.0
6080,181.0
6081,632.0
6085,335.0
6086,150.0
6087,451.0
6088,1000.0
6089,700.0
6090,499.0
6091,751.0
6092,550.0
6093,150.0
6094,137.0
6095,1048.0
6097,249.0
6099,1001.0
6101,99.0
6102,301.0
6103,1199.0
6107,140.0
6108,400.0
6109,62.0
6110,1000.0
6113,126.0
6114,99.0
6115,256.0
6119,199.0
6122,1199.0
6123,126.0
6124,249.0
6125,96.0
6126,199.0
6127,1001.0
6128,61.0
6133,130.0
6134,181.0
6136,75.0
6137,601.0
6138,301.0
6139,199.0
6140,601.0
6143,51.0
6144,599.0
6147,499.0
6148,922.0
6153,229.0
6154,164.0
6156,700.0
6157,331.0
6159,1199.0
6164,301.0
6166,61.0
6167,404.0
6168,499.0
6169,1001.0
6170,239.0
6171,1264.0
6172,799.0
6173,188.0
6174,68.0
6175,349.0
6180,219.0
6181,348.0
6182,1001.0
6183,270.0
6184,601.0
6185,239.0
6186,137.0
6187,79.0
6189,201.0
6190,301.0
6191,499.0
6193,401.0
6194,901.0
6195,348.0
6196,799.0
6199,550.0
6200,348.0
6202,79.0
6203,1025.0
6206,301.0
6207,1195.0
6209,181.0
6210,315.0
6211,500.0
6212,389.0
6214,181.0
6215,171.0
6216,249.0
6217,854.0
6219,150.0
6221,188.0
6222,601.0
6225,301.0
6226,499.0
6227,348.0
6228,308.0
6229,294.0
6230,89.0
6231,232.0
6232,499.0
6234,181.0
6235,1001.0
6236,505.0
6237,239.0
6238,499.0
6239,550.0
6240,249.0
6242,902.0
6243,499.0
6245,161.0
6246,601.0
6247,799.0
6248,514.0
6249,339.0
6250,290.0
6251,102.0
6252,799.0
6253,799.0
6254,99.0
6255,499.0
6257,548.0
6258,250.0
6262,161.0
6263,499.0
6265,683.0
6269,500.0
6270,499.0
6271,376.0
6272,181.0
6274,301.0
6275,331.0
6276,601.0
6277,1199.0
6279,799.0
6280,581.0
6282,167.0
6283,1199.0
6284,396.0
6285,1199.0
6286,201.0
6289,1025.0
6290,150.0
6291,174.0
6292,799.0
6294,601.0
6295,1001.0
6296,271.0
6297,751.0
6298,201.0
6300,201.0
6302,495.0
6303,116.0
6305,205.0
6307,280.0
6308,201.0
6309,205.0
6310,201.0
6312,130.0
6313,126.0
6314,191.0
6316,297.0
6320,150.0
6323,514.0
6324,120.0
6325,499.0
6327,150.0
6329,280.0
6331,461.0
6334,99.0
6336,99.0
6338,201.0
6339,497.0
6344,201.0
6345,468.0
6346,301.0
6348,318.0
6349,301.0
6350,175.0
6351,301.0
6352,850.0
6353,499.0
6355,120.0
6357,301.0
6358,1001.0
6359,451.0
6362,349.0
6363,1195.0
6364,249.0
6365,401.0
6366,195.0
6367,400.0
6368,632.0
6369,499.0
6371,1195.0
6376,280.0
6377,348.0
6378,150.0
6380,512.0
6382,1025.0
6383,922.0
6384,301.0
6385,400.0
6386,400.0
6389,700.0
6390,348.0
6392,499.0
6393,349.0
6394,596.0
6395,601.0
6397,249.0
6401,400.0
6402,120.0
6406,499.0
6407,199.0
6408,137.0
6409,99.0
6410,499.0
6411,89.0
6412,666.0
6415,140.0
6416,120.0
6420,72.0
6421,499.0
6422,199.0
6423,799.0
6424,270.0
6426,1199.0
6427,546.0
6428,140.0
6430,939.0
6431,699.0
6432,150.0
6433,400.0
6434,400.0
6436,400.0
6439,613.0
6441,699.0
6442,249.0
6445,150.0
6446,376.0
6447,85.0
6448,444.0
6449,150.0
6450,1000.0
6451,140.0
6452,1001.0
6453,902.0
6454,1195.0
6455,120.0
6461,140.0
6465,301.0
6466,321.0
6468,301.0
6469,199.0
6471,240.0
6474,249.0
6475,109.0
6477,700.0
6478,280.0
6479,201.0
6480,75.0
6481,1171.0
6482,68.0
6485,298.0
6486,799.0
6488,902.0
6489,113.0
6492,500.0
6493,348.0
6494,499.0
6496,478.0
6497,178.0
6498,1199.0
6500,342.0
6502,79.0
6503,140.0
6504,301.0
6507,123.0
6509,500.0
6511,342.0
6512,1199.0
6513,116.0
6514,529.0
6515,397.0
6517,55.0
6519,75.0
6520,700.0
6521,290.0
6522,301.0
6523,301.0
6524,199.0
6526,799.0
6528,161.0
6529,188.0
6530,342.0
6531,348.0
6533,599.0
6534,410.0
6536,126.0
6537,301.0
6538,110.0
6539,311.0
6540,247.0
6541,444.0
6542,229.0
6543,325.0
6545,68.0
6546,902.0
6550,68.0
6553,799.0
6554,253.0
6555,799.0
6557,601.0
6559,126.0
6560,990.0
6561,201.0
6562,445.0
6564,500.0
6565,99.0
6566,902.0
6567,348.0
6568,321.0
6569,120.0
6572,201.0
6574,219.0
